review,rating,lat,long
110,4,40.6938322,-73.90963834
338,4,40.67526225,-73.95638427
338,4,40.67530697,-73.9562932
44,4,40.63070184,-74.02810415
643,3.5,40.67243,-73.98327
405,3.5,40.7077,-74.00587
405,3.5,40.70778371,-74.00596027
666,4,40.72689701,-73.99451995
287,4,40.77713379,-73.95211108
107,4,40.77537359,-73.95355033
107,4,40.77554904,-73.95350577
55,3.5,40.7843888,-73.9519975
55,3.5,40.78441,-73.95228
466,4,40.77457584,-73.96405459
97,4,40.83023364,-73.94745678
10,3.5,40.74392102,-73.98535621
139,3.5,40.7526002,-73.97940006
6,4,40.74955927,-73.99166189
6,4,40.75138154,-73.99639615
589,4,40.72472223,-74.00217531
203,4,40.77168153,-73.95621445
201,3.5,40.6790104,-73.97370304
119,4,40.68752866,-73.95701928
613,4,40.73125453,-74.00360931
184,3.5,40.71923762,-73.98791578
76,3.5,40.69781645,-73.92783093
36,3.5,40.76955958,-73.98830964
45,3.5,40.67716151,-74.01542093
268,4,40.72461744,-73.99441787
34,4.5,40.75959,-73.9654
907,4.5,40.71712357,-74.00908282
444,4,40.77135664,-73.98203378
444,4,40.77135781,-73.98196157
185,2,40.74107961,-73.9922925
41,4.5,40.71762,-73.94519
573,3.5,40.76027649,-73.98922955
339,4.5,40.7370191,-74.00531463
191,3,40.72569061,-73.99187633
73,4,40.7248407,-73.99248306
35,4.5,40.77778667,-73.97981925
590,4,40.71291841,-73.95747091
590,4,40.71296451,-73.95757663
19,3.5,40.66866,-73.95311
156,3.5,40.67938163,-73.96818145
427,4,40.71987057,-74.00735126
170,3.5,40.77720648,-73.95409796
534,3,40.6748948,-74.01632194
556,3,40.74057224,-74.00853198
14,4,40.58870694,-73.94809841
307,3.5,40.76311657,-73.97430932
124,4,40.7470311,-73.97414048
75,3,40.73405475,-73.9888668
114,3,40.75343,-73.98081
256,3,40.76016352,-73.98881517
174,3,40.74343112,-73.98381659
88,3.5,40.74993555,-73.98618615
35,4,40.67445,-73.95033
223,2.5,40.76264,-73.96577
91,2.5,40.78444,-73.97975
86,3.5,40.76607277,-73.9835841
670,3.5,40.72706543,-73.98877874
670,3.5,40.72736,-73.98897
132,4.5,40.6779,-73.97976
156,2.5,40.62053,-74.0317
659,4,40.72812825,-73.98291649
366,4,40.71159593,-73.96316382
33,3,40.75868997,-73.98542351
99,4,40.79785804,-73.96922177
31,4.5,40.72956789,-73.95754102
79,4.5,40.67205,-73.99012
79,4.5,40.7433777,-73.97973029
11,4.5,40.7273,-73.94504
64,4.5,40.70707117,-73.945908
37,3,40.66351865,-73.98938551
66,3.5,40.6759125,-73.98416877
76,4,40.64374,-73.97769
325,3,40.75622515,-73.98512814
15,3,40.6752244,-73.95341897
166,4.5,40.67898034,-74.01106352
1,5,40.65113,-73.94454
192,4.5,40.69074004,-73.95544982
164,3.5,40.68645377,-73.97478996
164,3.5,40.6864699,-73.97467802
21,2.5,40.6909,-73.95706
235,3.5,40.68953119,-73.96934507
235,3.5,40.68953527,-73.96945244
235,3.5,40.68965,-73.96938
31,3,40.72886203,-73.95742391
159,4,40.68050858,-73.99459488
159,4,40.68070536,-73.99446461
459,4,40.714724,-73.94956522
195,4,40.69398228,-73.96086779
2,5,40.64309152,-73.95772999
192,4,40.71721959,-73.95512328
16,3,40.65582931,-74.0026458
168,3.5,40.7230016,-74.00312286
262,3,40.73548151,-73.98842527
315,3,40.74453262,-73.98098499
10,3,40.68226041,-73.93781823
91,4,40.73223,-73.98736
83,3.5,40.68093,-73.93746
439,4,40.72726873,-73.98453889
876,3.5,40.71991034,-74.00849938
278,3.5,40.73949,-74.00803993
324,4,40.7934419,-73.97085016
324,4,40.79346685,-73.97077938
147,4,40.79855859,-73.96724177
76,4,40.71639,-73.99932
111,4,40.68512959,-73.99464067
111,4,40.68530912,-73.99447704
324,4,40.72531908,-73.9836072
60,2.5,40.69316721,-73.9869371
60,2.5,40.70276,-73.99345
382,3,40.68442817,-73.97772052
382,3,40.68442817,-73.97772052
179,3,40.75976796,-73.98594281
293,3.5,40.68624067,-73.9853764
113,3.5,40.68264323,-73.96315418
384,3.5,40.75505684,-73.97077621
135,3,40.72886895,-73.98817555
6,4,40.61244792,-73.94028467
76,3.5,40.73784885,-73.99786042
102,4,40.67182,-73.95722
615,4,40.72573263,-73.99778448
1972,4.5,40.74014,-73.99336
145,2.5,40.76422871,-73.9669721
153,4,40.70443163,-73.92835258
174,3.5,40.73303283,-73.99804393
53,4,40.66066,-73.96061
84,3.5,40.67024439,-73.97877057
417,3,40.75425,-73.99558
1,5,40.86513973,-73.92710015
220,4,40.78333893,-73.97892074
220,4,40.78338,-73.97902
220,4,40.78340685,-73.97893347
483,4,40.72809034,-73.98823877
589,4,40.76796,-73.98576
197,3,40.73182,-74.00142
26,4.5,40.70273,-73.98717
219,3,40.76597167,-73.98348388
26,4.5,40.70276306,-73.98674066
126,3.5,40.73704523,-74.00587257
83,3.5,40.8205,-73.95532
188,3,40.68324668,-73.99554567
8,4,40.74008399,-73.98953186
152,4,40.7112523,-73.94741068
17,5,40.69784,-73.92462
137,4.5,40.79871792,-73.96695173
137,4.5,40.79913,-73.96672
32,3.5,40.72513,-73.98744
411,3.5,40.75647551,-73.98207693
97,4,40.66491856,-73.98976626
886,4,40.73287397,-74.00403
44,3.5,40.75724345,-73.98401639
404,3.5,40.75597487,-73.9845536
259,4,40.74150682,-73.99157786
660,4,40.72911352,-74.00094982
660,4,40.72924,-74.0009
113,4,40.74400303,-73.98567543
246,4,40.71925768,-73.98497468
48,4.5,40.71354,-73.94117
159,4,40.72757252,-74.00242461
159,4,40.72760104,-74.0024863
450,4,40.7626071,-73.96588159
9,2,40.72107663,-74.00578531
207,3.5,40.73065,-73.98627
8,3.5,40.72083,-73.96108
326,4,40.70519529,-73.92535579
594,4,40.72308699,-73.99479655
38,3.5,40.71873954,-73.99227629
432,4,40.70708303,-73.95420647
1553,4,40.72857291,-73.98746599
66,4,40.68973711,-73.97613087
338,4,40.78142426,-73.96041005
168,3.5,40.74452601,-73.98740439
72,3.5,40.74956082,-73.99323155
30,3.5,40.75542419,-73.97953751
81,3.5,40.78580576,-73.97831232
752,4,40.73870137,-73.99987321
149,3.5,40.80079489,-73.95841739
119,3.5,40.7110067,-73.95113002
9,2.5,40.71040022,-74.009593
4,2.5,40.72793212,-73.98806857
30,4,40.75659613,-73.98051617
179,3.5,40.74367063,-73.99593911
99,3,40.6879981,-73.99326244
11,3,40.71152237,-73.94456142
559,4,40.73748734,-74.00389232
237,3.5,40.71978087,-73.95766282
29,3,40.86815,-73.91847
256,3.5,40.8011534,-73.9652638
27,4.5,40.5841793,-73.95086669
421,3.5,40.72876082,-74.00049179
17,4.5,40.58828229,-73.96036121
65,3.5,40.58657217,-73.95229661
29,3,40.70767343,-74.00574895
209,3.5,40.69367663,-73.96443361
2679,4,40.72288007,-73.99407117
239,4,40.74753,-73.99159
426,4,40.723228,-73.98835319
2,5,40.61667607,-73.99255882
14,3.5,40.62244632,-73.96453791
585,4.5,40.71755053,-73.99058385
585,4.5,40.71798593,-73.99085439
59,4.5,40.64848,-74.01005
144,4,40.73678075,-73.99746561
915,4,40.68435031,-73.99215549
329,4,40.77725094,-73.98262448
45,3,40.78777,-73.97639
45,3,40.78795277,-73.97658236
13,3.5,40.59643873,-73.97856553
17,4.5,40.57839446,-73.9597443
233,4,40.71415793,-73.98881441
103,3.5,40.73903,-73.99141
25,3.5,40.60644765,-73.96453004
73,3.5,40.74046309,-73.99995262
1,3,40.59790754,-73.98540141
1,4,40.61301718,-73.98941272
42,4,40.7495886,-73.98504589
290,3.5,40.72174489,-73.9976799
47,3.5,40.75789938,-73.97764321
294,4,40.66393636,-73.98412402
56,3,40.86898033,-73.91573594
46,3.5,40.59302949,-73.94813902
32,2.5,40.71054305,-74.00838909
98,3.5,40.74060951,-74.0017996
305,3.5,40.7565756,-73.98408439
305,3.5,40.75661,-73.98416
33,3.5,40.62362307,-73.96481215
133,3.5,40.7956,-73.97087
190,4,40.65032977,-74.00864012
190,4,40.65035319,-74.00870786
52,4,40.72976116,-74.00059092
655,4,40.71297312,-73.95727747
32,4.5,40.76921358,-73.96299039
32,4.5,40.76932,-73.96269
242,4,40.68975606,-73.97807762
131,4,40.7794438,-73.97363092
133,4,40.73207768,-74.00215475
270,3.5,40.72091676,-73.98783268
77,4.5,40.68335,-73.95645
175,4.5,40.77630614,-73.95287258
212,3.5,40.67433621,-73.98207879
488,3.5,40.7242117,-73.95111395
211,3.5,40.68421452,-74.00258725
315,2.5,40.74517095,-73.97860438
284,4,40.75214,-73.98422
127,3.5,40.79541025,-73.93586419
127,3.5,40.79571,-73.93596
118,4,40.76874369,-73.95520885
118,4,40.7688,-73.95481
200,4.5,40.61385105,-74.03277366
196,3.5,40.73728702,-73.99242225
68,4,40.67780974,-73.98589222
219,3,40.76553384,-73.9837962
219,3,40.76575276,-73.98364004
926,4,40.77474252,-73.95854778
150,3.5,40.80039646,-73.95468664
167,3.5,40.77082047,-73.95369748
21,2,40.6784,-73.89635
30,3.5,40.86762253,-73.92158552
504,4,40.75743428,-73.99342716
229,3.5,40.76077324,-73.99091557
655,4,40.71301114,-73.95738976
655,4,40.71313,-73.95725
2309,4,40.72694972,-73.98552854
366,4,40.72788523,-74.00019783
246,3.5,40.75548737,-73.99333004
5,5,40.69311187,-73.96915927
23,3,40.78932792,-73.97389008
5,1,40.84873,-73.93307
69,3,40.82626405,-73.95076524
1,5,40.83243,-73.94243
76,4,40.77951893,-73.95051155
7,4.5,40.65980224,-73.99886235
1955,4,40.75730472,-73.98609947
279,4,40.71501727,-73.94439142
1903,3.5,40.76415023,-73.98102061
118,4.5,40.67284046,-73.98332601
118,4.5,40.67312,-73.98332
232,3.5,40.76124772,-73.98408214
41,4.5,40.75443,-73.98918
12,3,40.6849118,-73.86753082
93,3,40.68648051,-73.9905526
38,4,40.6061,-74.00105
371,4,40.72842749,-73.99969277
371,4,40.72847851,-73.99979486
223,3.5,40.76000976,-73.98668126
7,4.5,40.67526644,-73.94163829
236,4,40.72285986,-73.97973315
182,4,40.76192451,-73.99008852
182,4,40.76211,-73.9903
1,1,40.74339,-73.99952
304,3.5,40.73410505,-74.0080133
4,3,40.71419791,-74.01630963
266,4,40.75489065,-73.99218832
11,4,40.63939552,-74.01615385
48,4,40.68266721,-73.92901369
45,3.5,40.73401689,-73.95209927
147,3.5,40.77432,-73.95395
252,3.5,40.80296457,-73.96776672
36,3,40.76481071,-73.98424908
167,4.5,40.79265,-73.94058
720,4,40.76484474,-73.98802782
720,4,40.76490908,-73.9879803
62,3.5,40.77104452,-73.96181554
62,3.5,40.7710764,-73.96170929
975,4,40.74546267,-73.9794185
975,4,40.7641102,-73.98114123
403,4,40.72035546,-73.98827352
7,5,40.80855938,-73.9449983
7,5,40.81030523,-73.94715642
1,3,40.72416,-73.97601
8,4.5,40.66052,-73.99383
217,4,40.72240265,-73.99308543
400,3.5,40.67415976,-73.95380106
33,3,40.59569115,-73.97349229
78,4.5,40.76062372,-73.97365028
10,4,40.7145509,-74.01049049
59,4,40.71156657,-73.99441721
318,3.5,40.6220298,-74.03165939
2,4,40.86346565,-73.92629245
450,4,40.72210967,-73.9965181
47,3.5,40.7067108,-74.00848181
695,4,40.7865285,-73.97592357
147,3.5,40.72559718,-73.98985666
184,2.5,40.75264723,-73.98303797
87,4,40.76008969,-73.97297623
6,4.5,40.87085,-73.91504
62,3.5,40.76816382,-73.98238257
345,3.5,40.73041861,-73.99002286
83,4,40.70034385,-73.92912896
11,3,40.74953221,-73.99159906
51,4.5,40.7007872,-73.9299126
680,3.5,40.71529,-73.99896
332,3.5,40.76368945,-73.98568023
89,3.5,40.73991,-73.98452
1182,4,40.72959287,-73.98834034
131,4.5,40.62189039,-74.03179237
46,4,40.67147022,-73.98445723
117,3,40.74601,-74.00122
74,3.5,40.80672,-73.94578
2,3.5,40.79248,-73.9519
2,3,40.69748566,-73.99337566
112,4.5,40.81441236,-73.9594303
112,4.5,40.81456633,-73.95923608
41,3.5,40.76422196,-73.98277757
1,5,40.65113107,-73.94167014
281,3.5,40.71383,-73.98966
281,3.5,40.71407625,-73.98985884
253,3.5,40.72764896,-74.00311492
115,3.5,40.58817821,-73.95240577
128,4.5,40.72304066,-73.95036818
1,5,40.71379279,-73.99813509
24,4,40.62955248,-74.03678474
612,4,40.67331909,-73.95707922
20,4,40.75295,-73.96951
20,4,40.7535069,-73.96931257
656,4.5,40.71581956,-73.99140125
71,3.5,40.71404321,-73.95006265
236,4.5,40.72239691,-73.988708
2,4.5,40.74040091,-73.99087653
11,1.5,40.75732795,-73.98796562
64,2.5,40.74396762,-73.98546683
45,3.5,40.61943249,-73.91821001
38,5,40.80022216,-73.94284292
65,3,40.76303005,-73.98546308
385,3,40.7534447,-73.99246098
216,4,40.7241538,-73.99530118
301,4.5,40.68890768,-73.98587165
555,4,40.74269653,-73.98259764
127,3.5,40.68233339,-73.97954919
45,4.5,40.84304548,-73.9392021
485,4,40.67361742,-73.96729196
242,3.5,40.75862561,-73.99326909
703,4,40.68016314,-73.96797532
220,4,40.69059333,-73.99564065
184,4,40.76311529,-73.98787917
51,3,40.77731901,-73.95042735
1013,4,40.72975502,-73.98660629
69,3.5,40.60790859,-73.9618305
69,3.5,40.60816555,-73.96187385
26,4,40.71970392,-73.99023461
62,4.5,40.68834,-73.95683
236,4,40.75913844,-73.9922217
571,4,40.71487,-73.95144
571,4,40.71550301,-73.95178884
155,4,40.70181828,-73.91929948
182,4,40.72409454,-74.0096915
66,4,40.70631855,-73.95027634
189,2.5,40.76373503,-73.96211987
1,5,40.70317093,-73.92155886
391,3.5,40.76053968,-73.97787223
15,4,40.79416328,-73.94478785
10,3.5,40.65151734,-74.0043054
86,3,40.73024366,-73.95370348
134,3.5,40.75222644,-73.99369382
23,2.5,40.60817,-73.95984
17,2.5,40.76548155,-73.98200445
55,2,40.62203,-74.02661
48,3.5,40.6892,-73.99268
170,3.5,40.69427928,-73.99222218
16,2.5,40.71045,-74.01632
35,2.5,40.71436711,-74.00621058
32,2.5,40.72612766,-73.99624826
68,3,40.73742375,-73.99013286
91,3,40.73973188,-73.98513414
31,3,40.74435537,-73.98827086
73,3.5,40.74599197,-73.99417737
73,3.5,40.75128913,-73.98052165
65,3.5,40.75755458,-73.9711757
5,3,40.84142163,-73.93962059
32,3,40.75203,-73.97632
27,3.5,40.79946299,-73.96269559
443,4,40.76014,-73.96582
443,4,40.76052796,-73.96624322
6,4.5,40.69897906,-73.91672879
10,3,40.73101273,-73.98586968
162,3.5,40.74871872,-74.00340467
69,4,40.74331,-73.99116
156,3.5,40.62275123,-74.0254008
156,3.5,40.6228068,-74.0253063
379,3.5,40.74243,-73.98232
179,3.5,40.74356579,-73.98607357
10,3.5,40.75133,-73.97892
1,4,40.57303318,-73.98079141
38,4,40.6063098,-74.00119566
2,3,40.6978528,-73.92696714
703,4,40.67999,-73.96833
703,4,40.68010583,-73.96807073
928,4,40.76182369,-73.98709802
217,4,40.72883901,-73.9807646
17,2.5,40.69915509,-73.91247384
1,3,40.79015314,-73.97493662
144,4.5,40.72599588,-74.00374437
67,4.5,40.59669737,-73.97635636
447,3,40.73480779,-73.99506491
212,4,40.76110964,-73.98526338
533,4,40.72547928,-73.98393149
145,3.5,40.64005122,-73.96700243
180,3.5,40.7235659,-74.00282498
296,4,40.72966,-74.00044
145,3.5,40.70617363,-74.00917569
80,3.5,40.63571738,-74.02604869
4,2,40.63683026,-73.89813846
55,3,40.63765255,-74.00719887
55,3,40.63767396,-74.00717677
167,3,40.79092625,-73.97470781
7,4,40.75708,-73.99391
253,4,40.7587,-73.98828
365,4,40.76051555,-73.99118988
365,4,40.76063756,-73.99109926
365,4,40.76067157,-73.99099108
48,4,40.7654097,-73.99124315
60,3,40.73527683,-73.97976637
17,2.5,40.76458503,-73.98069098
262,3.5,40.73891966,-74.00065115
90,4,40.71464148,-73.99086916
3,2.5,40.70340792,-73.91780777
222,4,40.69740182,-73.9930561
222,4,40.69742,-73.99314
73,4,40.68128309,-73.99414329
388,4,40.7216116,-73.98850383
388,4,40.72162918,-73.9884949
176,4,40.70804,-74.01485
3060,4,40.72101,-73.9838
3060,4,40.72122384,-73.98395536
3060,4,40.72134027,-73.98381499
10,4.5,40.86647,-73.93034
100,4,40.82126,-73.95059
100,4,40.82146241,-73.95036378
551,4,40.68441726,-73.99211016
551,4,40.68452599,-73.99195537
41,4.5,40.68786518,-73.98739952
4,2.5,40.76336988,-73.98925177
4,2.5,40.76739345,-73.98434627
1856,4.5,40.76047445,-73.96611655
13,5,40.7568781,-73.96955345
13,5,40.75688,-73.96955
8,3,40.67941178,-73.95571251
17,3,40.65041854,-74.01461898
105,4,40.76602104,-73.96956419
48,3.5,40.72645528,-73.98603678
241,4,40.75571367,-73.9802228
216,4,40.72062669,-73.98426371
216,4,40.72076166,-73.98427273
78,3.5,40.62858789,-74.01663759
51,4.5,40.72114939,-73.98958042
55,4.5,40.67129847,-73.95028857
3,3.5,40.75638432,-73.9919214
76,4,40.68952456,-73.9706365
2,2,40.79797,-73.96371
28,3.5,40.72220372,-74.00398179
12,5,40.77186701,-73.96535919
127,3.5,40.78766696,-73.95327711
743,4,40.73015394,-74.00042651
743,4,40.73017,-74.00067
9,5,40.76434795,-73.98533863
653,3.5,40.70769246,-74.0118295
36,3.5,40.5938835,-73.96091551
117,4.5,40.72727457,-73.98823975
1080,3.5,40.71856606,-73.99055567
107,3,40.76168093,-73.97669877
117,3.5,40.75605151,-73.97723403
714,2.5,40.72977202,-73.98964124
714,2.5,40.72979939,-73.98970383
163,4,40.7200739,-73.98922265
341,4,40.68096259,-73.97745997
341,4,40.6812,-73.9775
1347,4,40.74561336,-74.00559152
55,3,40.73485283,-73.98007174
154,4,40.74269,-74.00077
154,4,40.74284403,-74.00034602
752,4,40.73867728,-73.99981896
51,4.5,40.7209122,-73.98962798
25,4.5,40.6868,-73.96286
33,4,40.77174098,-73.95625728
143,3.5,40.74146114,-73.98129673
162,3.5,40.78318076,-73.97854112
73,3.5,40.83476547,-73.9445635
140,3.5,40.72888203,-73.98145956
279,4,40.73506039,-73.9933715
28,4.5,40.72256,-73.98217
543,3.5,40.73162637,-74.00167987
1310,3.5,40.73810883,-74.00379577
175,3.5,40.78266903,-73.95106412
62,4.5,40.67129,-73.98488
38,3.5,40.78202907,-73.95362104
27,2.5,40.714058,-74.00437495
14,2.5,40.73855,-73.98715
317,3.5,40.73971,-73.98909
219,2.5,40.76411851,-73.98467263
3,2.5,40.72775629,-74.00131396
47,4,40.63631013,-74.02580798
121,4,40.66331,-73.98421
139,3.5,40.80871317,-73.94488447
62,4.5,40.67515606,-73.9599784
108,4,40.71471724,-73.96677808
418,3.5,40.73385851,-74.00634039
411,3.5,40.70798914,-74.00106233
179,2.5,40.72853762,-73.98467977
24,3.5,40.70395323,-73.94757604
177,3,40.67482526,-73.97639425
767,4,40.73831557,-73.98941954
115,3.5,40.75709175,-73.98336503
84,4,40.69943064,-73.9921333
368,4,40.75510955,-73.96842604
403,4,40.72023,-73.98841
27,4.5,40.7785475,-73.95350947
246,4,40.70441851,-74.01021746
425,3.5,40.80107194,-73.96161492
1810,4,40.72711,-73.98361
1810,4,40.7273319,-73.9846878
1810,4,40.72739565,-73.98468988
108,3.5,40.76591329,-73.99087092
686,4,40.7390146,-74.00086576
25,3.5,40.68644,-73.94479
193,3,40.75386655,-73.98575798
5,4,40.65584466,-73.942914
1,3,40.66051614,-73.93977058
40,2.5,40.762949,-73.98298768
18,2.5,40.71162,-73.94115
587,3.5,40.72239491,-73.9832323
1044,4,40.72914,-73.99872
1044,4,40.72915456,-73.99895895
243,3.5,40.68258553,-73.99335308
243,3.5,40.68266302,-73.99340887
344,3.5,40.71907942,-73.96150511
261,3.5,40.73760088,-74.00380631
32,3,40.75042614,-73.98931734
32,3,40.75047321,-73.98928013
67,3,40.75430364,-73.97686968
111,4,40.7187778,-74.00456413
45,4,40.71908,-73.99653
39,4,40.71111,-73.95175
190,4.5,40.74626,-73.98474
149,3,40.69356526,-73.99239968
124,3.5,40.7329375,-73.99811582
124,3.5,40.73301528,-73.99815512
152,4,40.80884033,-73.95212488
95,3,40.69467039,-73.99385862
381,3,40.71533269,-73.99763999
373,3.5,40.72455327,-73.98750749
114,4.5,40.71080836,-74.00775751
6,5,40.71826693,-73.94493784
353,3.5,40.71819385,-73.99795991
185,3.5,40.76088,-73.98533
254,4,40.71834284,-74.00513713
254,4,40.71843213,-74.00506554
381,3.5,40.71978959,-73.99702712
82,4,40.75465,-73.97057
82,4,40.75502676,-73.97085404
166,4,40.67285586,-73.97668503
79,3.5,40.76487968,-73.9842807
104,4,40.73941811,-73.995655
104,4,40.73944138,-73.99570941
211,3.5,40.73044306,-74.00421982
94,3.5,40.71818269,-73.94506997
641,4,40.75756502,-73.9904602
61,3,40.72671332,-73.98898123
45,2.5,40.71876867,-74.01033507
126,3.5,40.76078906,-73.96671272
101,3.5,40.68138702,-73.9557239
157,4,40.75457879,-73.9734916
529,3,40.76340962,-73.99657899
107,3.5,40.6373,-74.00844
98,2.5,40.6325,-73.94787
201,3,40.69005451,-73.98697381
329,3,40.72858918,-73.98759797
433,3,40.74546045,-73.99844451
1004,3,40.75655118,-73.98816314
1004,3,40.7565995,-73.98812884
155,3,40.83966298,-73.94055877
145,3.5,40.75931871,-73.99205666
129,5,40.79900581,-73.94254134
69,4.5,40.72762322,-73.98536743
69,4.5,40.72764,-73.98535
69,4.5,40.72782976,-73.98511826
226,3.5,40.75942857,-73.98816198
226,3.5,40.75948568,-73.98803718
603,4,40.7640544,-73.98655461
603,4,40.76407718,-73.98660937
34,3,40.77650228,-73.94971005
18,2.5,40.7596086,-73.98570762
93,3.5,40.70768911,-73.93976542
250,4.5,40.71102306,-73.95032525
352,4,40.75936183,-73.96946433
352,4,40.75942963,-73.96947602
200,3,40.72144929,-73.98771636
138,4.5,40.68682448,-73.99375286
37,3.5,40.72233499,-74.009718
940,3.5,40.72297318,-74.00502031
526,3.5,40.7555528,-73.98165471
1247,3.5,40.72482502,-73.99217781
24,2,40.63606533,-74.01194174
1,5,40.76776571,-73.9823193
1,5,40.76816,-73.98238
1,5,40.76816382,-73.98238257
1,5,40.76816382,-73.98238257
85,3,40.7578069,-73.97928016
85,3,40.7578069,-73.97928016
172,3.5,40.67965854,-73.96512736
149,4,40.73423285,-74.00627759
149,4,40.73431948,-74.00619029
52,4,40.75551177,-73.97004461
548,4,40.72681151,-73.98904159
548,4,40.72739114,-73.99044109
1688,4.5,40.75882422,-73.97997086
407,4,40.75871731,-73.97873993
131,4,40.74790404,-73.9765991
9,4.5,40.80787,-73.94893
95,4,40.61879147,-74.03303318
847,3.5,40.7235156,-73.99608494
130,4,40.7213329,-73.94590034
132,3.5,40.78155329,-73.94895517
33,4,40.65279,-73.97657
482,4,40.73801137,-74.00419035
157,4,40.69508,-73.996
157,4,40.69518105,-73.9959245
129,4,40.58638257,-73.95223564
646,3.5,40.70507183,-74.01011179
222,3.5,40.75238646,-73.98979892
5,2.5,40.64526011,-73.95784509
43,4.5,40.65815648,-73.95896619
277,3,40.80592682,-73.96519902
117,2.5,40.7807395,-73.9587314
157,3.5,40.68671526,-73.97557269
157,3.5,40.68674336,-73.97564435
143,2,40.71128,-74.00631
102,4,40.76716695,-73.98624996
204,3.5,40.74208253,-73.98277436
118,4,40.73388159,-73.98983331
101,3,40.74419309,-73.98327143
451,4.5,40.71497956,-73.94763002
53,3.5,40.71107286,-73.94924993
50,4,40.74767358,-73.99057853
50,4,40.74818,-73.99119
7,4,40.75111548,-73.97109429
1138,4,40.74238445,-73.98271687
1138,4,40.74239,-73.98295
331,3.5,40.73423602,-74.00300882
63,4,40.68974,-73.97132
63,4,40.68974526,-73.9711838
71,4,40.71125,-74.01488
71,4,40.71131288,-74.01503931
99,4,40.74069,-73.98831
71,3,40.76737008,-73.98429225
99,4,40.741106,-73.9887068
159,4,40.80566235,-73.96538699
41,4,40.75643709,-73.97021635
9,3.5,40.7144899,-73.99110538
39,3.5,40.69220925,-73.98658577
120,3,40.7186637,-73.98909696
18,4.5,40.72956,-73.98079
18,4.5,40.72959519,-73.98085375
171,3.5,40.68946275,-73.97044992
2152,4,40.81813,-73.96121
2152,4,40.81922376,-73.95938143
2152,4,40.81936636,-73.95936313
112,3.5,40.71606,-74.00997
230,3.5,40.75515714,-73.97890825
171,3.5,40.76597043,-73.98724511
481,4,40.71891,-74.00636
481,4,40.71893459,-74.00641743
51,4.5,40.75356,-73.99143
354,4,40.75406905,-73.99006863
268,3.5,40.72913,-74.00376
268,3.5,40.72929298,-74.00370106
207,3.5,40.77943995,-73.97742319
207,3.5,40.77958,-73.97759
40,3,40.86448,-73.92667
289,3.5,40.79384239,-73.9705871
70,3.5,40.7091857,-74.0091411
19,4,40.72045559,-73.99264148
128,3,40.67577135,-73.98092612
6,3.5,40.59827,-73.97997
73,3.5,40.61041812,-73.98204167
292,4,40.72980744,-74.00407452
154,4.5,40.79951013,-73.9625813
153,3.5,40.7195352,-73.9604716
357,3.5,40.74976928,-73.975135
357,3.5,40.7499796,-73.97492448
23,4,40.72272073,-73.9829521
23,4,40.72274889,-73.98288913
23,4,40.72283,-73.9831
475,3.5,40.72875498,-73.99506632
266,3.5,40.71418677,-73.96038398
266,3.5,40.71421,-73.96003
6,5,40.61958,-73.91878
123,4,40.73098833,-74.00465659
318,4,40.73390112,-74.00043974
54,1.5,40.61903215,-74.00885401
19,2.5,40.74739796,-73.98608696
56,3.5,40.67352,-73.95664
150,4.5,40.72796834,-74.00183814
150,4.5,40.72807,-74.00158
715,4,40.76248467,-73.98634448
69,3.5,40.63571607,-73.9627724
150,3,40.74774495,-74.00412365
227,3.5,40.75917979,-73.9905279
227,3.5,40.75920457,-73.99043817
1,5,40.83755372,-73.93868923
90,4,40.71078731,-73.95285415
92,4,40.71072963,-73.96773352
70,4,40.72676523,-73.97996584
420,4,40.73383,-73.9933
115,4,40.72389129,-73.98383253
47,4.5,40.70723,-74.00259
143,3,40.77634052,-73.95276482
680,3.5,40.72663744,-74.00005664
662,3.5,40.74028077,-74.00533337
662,3.5,40.74028077,-74.00533337
851,3.5,40.74231983,-73.98464098
230,3.5,40.73046517,-74.0021936
230,3.5,40.73048699,-74.00212307
267,3.5,40.77392112,-73.95963695
113,4,40.68336841,-73.99541044
75,4.5,40.70762992,-73.95564456
75,4.5,40.7076957,-73.95565968
75,4.5,40.70771163,-73.95570503
239,4,40.72267092,-73.98588471
145,4,40.72905541,-73.98113043
3,3.5,40.76457201,-73.97279851
115,4,40.68020659,-73.99694019
188,4,40.72527671,-73.98697933
188,4,40.72551,-73.9872
186,4,40.71126711,-73.96105573
449,4,40.66869413,-73.98517532
210,4,40.75807394,-73.96617723
29,4.5,40.72244047,-73.98619621
29,4.5,40.7224568,-73.98621161
29,4.5,40.7225042,-73.98617604
28,4.5,40.67214,-73.95766
192,3.5,40.73743473,-73.99118616
233,4.5,40.7578827,-73.9894108
233,4.5,40.75793052,-73.98937531
266,4,40.78093367,-73.94947227
59,3.5,40.78340685,-73.97893347
59,3.5,40.78378,-73.97911
406,4,40.73002741,-73.98352111
261,4,40.71792543,-73.99031489
261,4,40.71794532,-73.99038215
102,2,40.69266302,-73.94014494
168,4,40.73227996,-74.00366904
123,4.5,40.70882561,-73.95772952
160,3.5,40.77721153,-73.95723006
150,3,40.70155075,-73.98681738
642,3.5,40.71367825,-73.96190785
645,3.5,40.72739948,-73.98499278
645,3.5,40.72742988,-73.98491683
159,3.5,40.67106386,-73.98471561
109,4,40.73167192,-73.98543936
1,4,40.7621647,-73.96604334
1,4,40.76219163,-73.96610628
73,4,40.68678316,-73.9546646
